origin,year,month,day,dep_time,temp,dewp,humid,wind_speed,visib
EWR,2013,1,17,2100,42.08,24.08,48.56,9.20624,10.0
EWR,2013,1,17,2200,41.0,24.98,52.56,6.90468,10.0
EWR,2013,1,17,2300,41.0,24.08,50.63,3.45234,10.0
EWR,2013,1,18,0,41.0,24.98,52.56,5.7539,10.0
EWR,2013,1,18,100,39.02,23.0,52.26,11.5078,10.0
EWR,2013,1,18,200,37.94,24.98,59.22,13.80936,10.0
EWR,2013,1,18,300,37.04,23.0,56.48,9.20624,10.0
EWR,2013,1,18,400,35.96,26.06,66.97,9.20624,10.0
EWR,2013,1,18,500,35.06,23.0,61.08,10.35702,10.0
EWR,2013,1,18,600,33.08,21.92,63.17,12.65858,10.0
EWR,2013,1,18,700,30.92,19.04,60.97,12.65858,10.0
EWR,2013,1,18,800,30.02,17.06,58.08,9.20624,10.0
EWR,2013,1,18,900,30.02,17.06,58.08,5.7539,10.0
EWR,2013,1,18,1000,30.02,15.98,55.42,12.65858,10.0
EWR,2013,1,18,1100,28.94,15.08,55.69,12.65858,10.0
EWR,2013,1,18,1200,28.04,12.92,52.57,21.86482,10.0
EWR,2013,1,18,1300,28.04,8.06,42.32,16.11092,10.0
EWR,2013,1,18,1400,28.94,6.98,38.85,16.11092,10.0
EWR,2013,1,18,1500,30.02,5.0,33.97,14.96014,10.0
EWR,2013,1,18,1600,30.92,6.98,35.84,12.65858,10.0
EWR,2013,1,18,1700,30.92,5.0,32.75,10.35702,10.0
EWR,2013,1,18,1800,30.92,1.94,28.44,16.11092,10.0
EWR,2013,1,18,1900,30.92,3.02,29.9,9.20624,10.0
EWR,2013,1,18,2000,30.92,1.94,28.44,10.35702,10.0
EWR,2013,1,18,2100,28.94,1.94,30.82,10.35702,10.0
EWR,2013,1,18,2200,28.94,3.02,32.41,8.05546,10.0
EWR,2013,1,18,2300,26.96,5.0,38.5,5.7539,10.0
EWR,2013,1,19,0,28.04,8.06,42.32,8.05546,10.0
EWR,2013,1,19,100,28.94,8.96,42.48,8.05546,10.0
EWR,2013,1,19,200,28.04,10.94,48.15,6.90468,10.0
EWR,2013,1,19,300,28.94,10.94,46.41,8.05546,10.0
EWR,2013,1,19,400,28.94,12.02,48.69,9.20624,10.0
EWR,2013,1,19,500,28.04,12.92,52.57,10.35702,10.0
EWR,2013,1,19,600,28.04,12.02,50.52,11.5078,10.0
EWR,2013,1,19,700,28.94,14.0,53.13,13.80936,10.0
EWR,2013,1,19,800,30.02,15.98,55.42,13.80936,10.0
EWR,2013,1,19,900,28.94,17.06,60.69,9.20624,10.0
EWR,2013,1,19,1000,30.02,19.04,63.24,10.35702,10.0
EWR,2013,1,19,1100,30.92,21.02,66.34,10.35702,10.0
EWR,2013,1,19,1200,32.0,21.92,65.97,13.80936,10.0
EWR,2013,1,19,1300,35.06,24.08,63.91,18.41248,10.0
EWR,2013,1,19,1400,37.94,24.98,59.22,17.2617,10.0
EWR,2013,1,19,1500,42.98,24.98,48.7,23.0156,10.0
EWR,2013,1,19,1600,46.04,24.98,43.34,20.71404,10.0
EWR,2013,1,19,1700,48.02,24.98,40.22,23.0156,10.0
EWR,2013,1,19,1800,50.0,24.08,35.98,18.41248,10.0
EWR,2013,1,19,1900,51.08,23.0,33.04,19.56326,10.0
EWR,2013,1,19,2000,51.98,23.0,31.96,19.56326,10.0
EWR,2013,1,19,2100,50.0,26.06,39.07,12.65858,10.0
EWR,2013,1,19,2200,48.02,26.96,43.67,13.80936,10.0
EWR,2013,1,19,2300,46.94,26.96,45.48,14.96014,10.0
EWR,2013,1,20,0,46.94,26.96,45.48,12.65858,10.0
EWR,2013,1,20,100,44.96,26.96,49.02,18.41248,10.0
EWR,2013,1,20,200,44.96,26.96,49.02,18.41248,10.0
EWR,2013,1,20,300,44.06,28.04,53.03,17.2617,10.0
EWR,2013,1,20,400,42.98,28.04,55.27,16.11092,10.0
EWR,2013,1,20,500,41.0,28.04,59.65,11.5078,10.0
EWR,2013,1,20,600,39.92,28.94,64.54,9.20624,10.0
EWR,2013,1,20,700,39.02,28.94,66.85,10.35702,10.0
EWR,2013,1,20,800,37.04,28.94,72.24,6.90468,10.0
EWR,2013,1,20,900,39.02,28.94,66.85,4.60312,10.0
EWR,2013,1,20,1000,39.02,28.94,66.85,9.20624,10.0
EWR,2013,1,20,1100,39.02,28.94,66.85,8.05546,10.0
EWR,2013,1,20,1200,39.92,28.94,64.54,9.20624,10.0
EWR,2013,1,20,1300,44.96,28.04,51.24,11.5078,10.0
EWR,2013,1,20,1400,48.92,28.04,44.14,16.11092,10.0
EWR,2013,1,20,1500,53.96,28.04,36.63,19.56326,10.0
EWR,2013,1,20,1600,53.96,26.96,35.04,19.56326,10.0
EWR,2013,1,20,1700,55.94,24.08,28.93,20.71404,10.0
EWR,2013,1,20,1800,53.96,19.04,25.12,25.31716,10.0
EWR,2013,1,20,1900,53.06,14.0,20.87,26.46794,10.0
EWR,2013,1,20,2000,51.98,14.0,21.72,23.0156,10.0
EWR,2013,1,20,2100,48.02,10.94,21.98,21.86482,10.0
EWR,2013,1,20,2200,44.06,10.04,24.53,19.56326,10.0
EWR,2013,1,20,2300,42.08,12.92,30.08,21.86482,10.0
EWR,2013,1,21,0,39.02,12.02,32.55,14.96014,10.0
EWR,2013,1,21,100,37.04,14.0,38.38,17.2617,10.0
EWR,2013,1,21,200,33.98,12.02,39.72,12.65858,10.0
EWR,2013,1,21,300,32.0,10.94,40.99,16.11092,10.0
EWR,2013,1,21,400,30.02,10.04,42.66,12.65858,10.0
EWR,2013,1,21,500,28.94,8.06,40.79,11.5078,10.0
EWR,2013,1,21,600,28.04,8.06,42.32,8.05546,10.0
EWR,2013,1,21,700,28.04,6.98,40.31,8.05546,10.0
EWR,2013,1,21,800,26.96,6.08,40.45,5.7539,10.0
EWR,2013,1,21,900,26.06,6.98,43.74,5.7539,10.0
EWR,2013,1,21,1000,26.96,8.96,46.08,6.90468,10.0
EWR,2013,1,21,1100,26.06,8.96,47.82,6.90468,10.0
EWR,2013,1,21,1200,26.06,8.96,47.82,3.45234,10.0
EWR,2013,1,21,1300,26.96,8.06,44.25,5.7539,10.0
EWR,2013,1,21,1400,28.04,8.96,44.07,3.45234,10.0
EWR,2013,1,21,1500,28.94,8.96,42.48,0.0,10.0
EWR,2013,1,21,1600,30.02,8.96,40.65,6.90468,10.0
EWR,2013,1,21,1700,30.92,10.04,41.13,8.05546,10.0
EWR,2013,1,21,1800,32.0,10.04,39.38,9.20624,10.0
EWR,2013,1,21,1900,32.0,10.94,40.99,8.05546,10.0
EWR,2013,1,21,2000,30.92,12.02,44.92,6.90468,10.0
EWR,2013,1,21,2100,32.0,12.02,43.0,0.0,10.0
EWR,2013,1,21,2200,32.0,12.92,44.74,3.45234,10.0
EWR,2013,1,21,2300,32.0,12.92,44.74,0.0,10.0
EWR,2013,1,22,0,32.0,14.0,46.92,8.05546,10.0
EWR,2013,1,22,100,30.02,17.06,58.08,9.20624,10.0
EWR,2013,1,22,200,30.02,15.98,55.42,9.20624,10.0
EWR,2013,1,22,300,28.04,17.06,62.97,16.11092,10.0
EWR,2013,1,22,400,26.96,12.92,54.95,12.65858,10.0
EWR,2013,1,22,500,26.06,6.08,41.98,10.35702,10.0
EWR,2013,1,22,600,24.98,6.98,45.74,13.80936,10.0
EWR,2013,1,22,700,24.08,6.98,47.49,18.41248,10.0
EWR,2013,1,22,800,23.0,6.98,49.69,16.11092,10.0
EWR,2013,1,22,900,21.02,6.98,54.03,16.11092,10.0
EWR,2013,1,22,1000,19.94,6.08,54.3,14.96014,10.0
EWR,2013,1,22,1100,19.94,5.0,51.68,13.80936,10.0
EWR,2013,1,22,1200,19.4,6.8,57.41,16.11092,9.0
EWR,2013,1,22,1300,21.02,3.02,45.07,24.16638,10.0
EWR,2013,1,22,1400,21.02,-2.02,35.6,24.16638,10.0
EWR,2013,1,22,1500,21.92,-2.92,32.83,18.41248,10.0
EWR,2013,1,22,1600,23.0,-5.98,27.09,21.86482,10.0
EWR,2013,1,22,1700,23.0,-7.06,25.71,25.31716,10.0
EWR,2013,1,22,1800,23.0,-5.98,27.09,19.56326,10.0
EWR,2013,1,22,1900,23.0,-5.98,27.09,19.56326,10.0
EWR,2013,1,22,2000,21.02,-7.06,27.95,21.86482,10.0
EWR,2013,1,22,2100,19.04,-5.98,32.05,14.96014,10.0
EWR,2013,1,22,2200,19.04,-5.08,33.47,13.80936,10.0
EWR,2013,1,22,2300,17.96,-5.08,35.05,19.56326,10.0
EWR,2013,1,23,0,17.06,-5.98,34.89,20.71404,10.0
EWR,2013,1,23,100,15.98,-5.98,36.56,21.86482,10.0
EWR,2013,1,23,200,15.98,-0.94,46.51,14.96014,10.0
EWR,2013,1,23,300,15.08,-7.06,36.09,16.11092,10.0
EWR,2013,1,23,400,14.0,-7.96,36.21,14.96014,10.0
EWR,2013,1,23,500,12.92,-7.06,39.67,12.65858,10.0
EWR,2013,1,23,600,12.92,-7.96,37.97,11.5078,10.0
EWR,2013,1,23,700,12.02,-7.06,41.28,10.35702,10.0
EWR,2013,1,23,800,12.02,-5.98,43.5,8.05546,10.0
EWR,2013,1,23,900,12.02,-5.08,45.43,9.20624,10.0
EWR,2013,1,23,1000,10.94,-4.0,50.19,10.35702,10.0
EWR,2013,1,23,1100,10.94,-4.0,50.19,11.5078,10.0
EWR,2013,1,23,1200,12.02,-2.92,50.37,11.5078,10.0
EWR,2013,1,23,1300,14.0,-2.02,48.18,12.65858,10.0
EWR,2013,1,23,1400,15.98,-2.02,44.19,11.5078,10.0
EWR,2013,1,23,1500,17.96,-5.08,35.05,14.96014,10.0
EWR,2013,1,23,1600,19.94,-5.98,30.84,12.65858,10.0
EWR,2013,1,23,1700,19.94,-5.98,30.84,13.80936,10.0
EWR,2013,1,23,1800,19.94,-4.0,33.92,11.5078,10.0
EWR,2013,1,23,1900,19.04,-5.98,32.05,17.2617,10.0
EWR,2013,1,23,2000,19.04,-5.98,32.05,14.96014,10.0
EWR,2013,1,23,2100,17.96,-5.98,33.57,11.5078,10.0
EWR,2013,1,23,2200,17.06,-5.98,34.89,12.65858,10.0
EWR,2013,1,23,2300,17.06,-4.0,38.38,8.05546,10.0
EWR,2013,1,24,0,15.98,-2.02,44.19,5.7539,10.0
EWR,2013,1,24,100,15.98,-0.04,48.52,8.05546,10.0
EWR,2013,1,24,200,15.08,-0.04,50.46,5.7539,10.0
EWR,2013,1,24,300,15.08,-0.04,50.46,4.60312,10.0
EWR,2013,1,24,400,15.08,1.04,53.07,4.60312,10.0
EWR,2013,1,24,500,14.0,-0.04,52.9,4.60312,10.0
EWR,2013,1,24,600,14.0,1.04,55.64,3.45234,10.0
EWR,2013,1,24,700,12.92,1.94,60.84,4.60312,10.0
EWR,2013,1,24,800,12.02,1.94,63.31,4.60312,10.0
EWR,2013,1,24,900,12.92,5.0,70.07,5.7539,10.0
EWR,2013,1,24,1000,14.0,3.02,61.0,5.7539,10.0
EWR,2013,1,24,1100,12.92,3.02,63.97,9.20624,10.0
EWR,2013,1,24,1200,14.0,3.02,61.0,9.20624,10.0
EWR,2013,1,24,1300,17.06,1.94,50.79,11.5078,10.0
EWR,2013,1,24,1400,19.04,-0.04,42.52,13.80936,10.0
EWR,2013,1,24,1500,21.92,-5.08,29.61,18.41248,10.0
EWR,2013,1,24,1600,23.0,-9.04,23.34,23.0156,10.0
EWR,2013,1,24,1700,24.08,-7.96,23.52,24.16638,10.0
EWR,2013,1,24,1800,24.08,-7.06,24.57,28.7695,10.0
EWR,2013,1,24,1900,24.08,-5.98,25.89,25.31716,10.0
EWR,2013,1,24,2000,24.08,-5.08,27.04,16.11092,10.0
EWR,2013,1,24,2100,21.92,-4.0,31.18,21.86482,10.0
EWR,2013,1,24,2200,21.02,-2.92,34.11,17.2617,10.0
EWR,2013,1,24,2300,19.94,-4.0,33.92,18.41248,10.0
EWR,2013,1,25,0,19.04,-2.92,37.11,20.71404,10.0
EWR,2013,1,25,100,17.96,-2.02,40.57,20.71404,10.0
EWR,2013,1,25,200,17.96,-0.94,42.69,12.65858,10.0
EWR,2013,1,25,300,17.06,-2.02,42.17,17.2617,10.0
EWR,2013,1,25,400,15.98,-2.92,42.34,13.80936,10.0
EWR,2013,1,25,500,15.08,-2.92,44.04,16.11092,10.0
EWR,2013,1,25,600,14.0,-2.92,46.17,12.65858,10.0
EWR,2013,1,25,700,14.0,-2.02,48.18,16.11092,10.0
EWR,2013,1,25,800,12.92,-0.94,53.17,12.65858,10.0
EWR,2013,1,25,900,12.92,-0.94,53.17,5.7539,10.0
EWR,2013,1,25,1000,12.92,-0.04,55.47,13.80936,10.0
EWR,2013,1,25,1100,12.92,1.04,58.34,6.90468,10.0
EWR,2013,1,25,1200,14.0,1.94,58.02,4.60312,10.0
EWR,2013,1,25,1300,15.98,3.02,55.95,6.90468,10.0
EWR,2013,1,25,1400,17.96,3.02,51.36,6.90468,10.0
EWR,2013,1,25,1500,19.94,1.94,44.88,5.7539,10.0
EWR,2013,1,25,1600,21.02,1.94,42.87,4.60312,10.0
EWR,2013,1,25,1700,21.92,1.94,41.26,4.60312,10.0
EWR,2013,1,25,1800,23.0,1.04,37.81,4.60312,10.0
EWR,2013,1,25,1900,24.08,3.02,39.62,6.90468,10.0
EWR,2013,1,25,2000,24.08,3.02,39.62,8.05546,10.0
EWR,2013,1,25,2100,23.0,6.8,49.29,8.05546,1.5
EWR,2013,1,25,2200,21.2,12.2,67.73,11.5078,1.5
EWR,2013,1,25,2300,19.4,15.8,85.63,5.7539,1.5
EWR,2013,1,26,0,19.4,15.8,85.63,8.05546,1.25
EWR,2013,1,26,100,19.4,15.8,85.63,8.05546,3.0
EWR,2013,1,26,200,17.6,14.0,85.51,6.90468,8.0
EWR,2013,1,26,300,17.96,12.92,80.29,6.90468,9.0
EWR,2013,1,26,400,17.06,12.92,83.47,4.60312,10.0
EWR,2013,1,26,500,15.98,12.92,87.47,6.90468,10.0
EWR,2013,1,26,600,15.08,12.02,87.42,8.05546,10.0
EWR,2013,1,26,700,14.0,10.94,87.36,3.45234,10.0
EWR,2013,1,26,800,14.0,10.04,83.92,5.7539,10.0
EWR,2013,1,26,900,15.98,8.96,73.34,9.20624,10.0
EWR,2013,1,26,1000,15.08,8.96,76.27,9.20624,10.0
EWR,2013,1,26,1100,15.98,8.06,70.43,4.60312,10.0
EWR,2013,1,26,1200,17.06,8.06,67.21,6.90468,10.0
EWR,2013,1,26,1300,19.04,8.06,61.72,10.35702,10.0
EWR,2013,1,26,1400,19.94,8.96,61.85,10.35702,10.0
EWR,2013,1,26,1500,23.0,10.04,57.03,11.5078,10.0
EWR,2013,1,26,1600,23.0,10.04,57.03,11.5078,10.0
EWR,2013,1,26,1700,24.08,8.96,51.93,9.20624,10.0
EWR,2013,1,26,1800,26.96,10.04,48.36,13.80936,10.0
EWR,2013,1,26,1900,28.04,10.04,46.26,11.5078,10.0
EWR,2013,1,26,2000,28.04,6.98,40.31,16.11092,10.0
EWR,2013,1,26,2100,26.96,6.08,40.45,14.96014,10.0
EWR,2013,1,26,2200,24.98,5.0,41.8,19.56326,10.0
EWR,2013,1,26,2300,24.08,5.0,43.4,14.96014,10.0
EWR,2013,1,27,0,23.0,6.08,47.7,13.80936,10.0
EWR,2013,1,27,100,23.0,6.08,47.7,17.2617,10.0
EWR,2013,1,27,200,21.92,6.98,52.01,13.80936,10.0
EWR,2013,1,27,300,21.02,6.98,54.03,12.65858,10.0
EWR,2013,1,27,400,19.94,6.98,56.56,10.35702,10.0
EWR,2013,1,27,500,19.04,8.06,61.72,8.05546,10.0
EWR,2013,1,27,600,19.04,8.06,61.72,9.20624,10.0
EWR,2013,1,27,700,19.04,8.96,64.28,8.05546,10.0
EWR,2013,1,27,800,19.04,8.96,64.28,6.90468,10.0
EWR,2013,1,27,900,19.04,8.96,64.28,8.05546,10.0
EWR,2013,1,27,1000,19.04,8.06,61.72,6.90468,10.0
EWR,2013,1,27,1100,17.06,8.06,67.21,4.60312,10.0
EWR,2013,1,27,1200,19.04,8.96,64.28,8.05546,10.0
EWR,2013,1,27,1300,21.92,10.04,59.69,8.05546,10.0
EWR,2013,1,27,1400,26.96,12.92,54.95,11.5078,10.0
EWR,2013,1,27,1500,30.02,10.04,42.66,12.65858,10.0
EWR,2013,1,27,1600,32.0,8.96,37.52,14.96014,10.0
EWR,2013,1,27,1700,33.98,10.94,37.86,14.96014,10.0
EWR,2013,1,27,1800,35.06,8.96,33.19,12.65858,10.0
EWR,2013,1,27,1900,35.96,8.06,30.76,11.5078,10.0
EWR,2013,1,27,2000,35.96,8.06,30.76,8.05546,10.0
EWR,2013,1,27,2100,33.98,8.06,33.28,10.35702,10.0
EWR,2013,1,27,2200,33.08,8.06,34.5,6.90468,10.0
EWR,2013,1,27,2300,32.0,8.06,36.03,3.45234,10.0
EWR,2013,1,28,0,32.0,8.06,36.03,0.0,10.0
EWR,2013,1,28,100,30.92,8.96,39.19,4.60312,10.0
EWR,2013,1,28,200,30.02,8.96,40.65,0.0,10.0
EWR,2013,1,28,300,30.02,10.04,42.66,3.45234,10.0
EWR,2013,1,28,400,28.04,10.04,46.26,0.0,10.0
EWR,2013,1,28,500,26.96,12.02,52.81,0.0,10.0
EWR,2013,1,28,600,26.06,12.92,57.04,0.0,10.0
EWR,2013,1,28,700,26.06,12.92,57.04,0.0,10.0
EWR,2013,1,28,800,26.96,15.98,62.83,0.0,10.0
EWR,2013,1,28,900,28.04,15.08,57.79,3.45234,10.0
EWR,2013,1,28,1000,28.04,15.98,60.1,0.0,10.0
EWR,2013,1,28,1100,30.02,17.06,58.08,0.0,10.0
EWR,2013,1,28,1200,30.02,19.04,63.24,4.60312,7.0
EWR,2013,1,28,1300,30.92,19.94,63.36,4.60312,6.0
EWR,2013,1,28,1400,30.2,21.2,68.83,6.90468,2.0
EWR,2013,1,28,1500,30.2,26.6,86.28,5.7539,2.0
EWR,2013,1,28,1600,32.0,28.4,86.39,6.90468,2.5
EWR,2013,1,28,1700,33.8,30.2,86.49,9.20624,2.5
EWR,2013,1,28,1800,33.8,30.2,86.49,8.05546,2.5
EWR,2013,1,28,1900,33.8,30.2,86.49,5.7539,2.0
EWR,2013,1,28,2000,33.98,32.0,92.36,4.60312,2.0
EWR,2013,1,28,2100,33.98,32.0,92.36,11.5078,2.0
EWR,2013,1,28,2200,33.8,32.0,93.03,8.05546,5.0
EWR,2013,1,28,2300,33.98,33.08,96.46,8.05546,5.0
EWR,2013,1,29,0,33.98,33.08,96.46,6.90468,5.0
EWR,2013,1,29,100,33.98,33.08,96.46,9.20624,5.0
EWR,2013,1,29,200,35.06,33.08,92.4,9.20624,5.0
EWR,2013,1,29,300,35.6,33.8,93.08,10.35702,5.0
EWR,2013,1,29,400,35.6,33.8,93.08,8.05546,5.0
EWR,2013,1,29,500,35.06,33.98,95.79,5.7539,5.0
EWR,2013,1,29,600,35.96,33.98,92.43,6.90468,5.0
EWR,2013,1,29,700,37.04,35.06,92.46,3.45234,7.0
EWR,2013,1,29,800,37.04,35.96,95.82,6.90468,7.0
EWR,2013,1,29,900,37.94,37.04,96.52,0.0,7.0
EWR,2013,1,29,1000,37.94,35.96,92.49,0.0,7.0
EWR,2013,1,29,1100,37.94,35.96,92.49,0.0,6.0
EWR,2013,1,29,1200,42.08,39.02,88.81,0.0,6.0
EWR,2013,1,29,1300,42.98,39.92,88.85,3.45234,6.0
EWR,2013,1,29,1400,48.02,42.08,79.79,0.0,7.0
EWR,2013,1,29,1500,51.98,39.92,63.33,5.7539,9.0
EWR,2013,1,29,1600,51.98,39.92,63.33,5.7539,10.0
EWR,2013,1,29,1700,51.08,39.02,63.22,8.05546,10.0
EWR,2013,1,29,1800,44.96,39.02,79.54,11.5078,6.0
EWR,2013,1,29,1900,44.96,39.02,79.54,6.90468,6.0
EWR,2013,1,29,2000,46.4,39.2,75.84,5.7539,5.0
EWR,2013,1,29,2100,44.6,39.2,81.2,5.7539,4.0
EWR,2013,1,29,2200,44.6,39.2,81.2,4.60312,4.0
EWR,2013,1,29,2300,42.98,39.92,88.85,4.60312,4.0
EWR,2013,1,30,0,42.8,41.0,93.3,0.0,4.0
EWR,2013,1,30,100,42.8,41.0,93.3,0.0,4.0
EWR,2013,1,30,200,44.6,41.0,87.09,0.0,4.0
EWR,2013,1,30,300,42.98,41.0,92.65,0.0,3.0
EWR,2013,1,30,400,44.06,42.08,92.69,4.60312,3.0
EWR,2013,1,30,500,42.8,41.0,93.3,4.60312,2.5
EWR,2013,1,30,600,41.0,39.92,95.9,6.90468,2.5
EWR,2013,1,30,700,41.0,39.92,95.9,4.60312,2.5
EWR,2013,1,30,800,41.0,39.2,93.24,4.60312,0.5
EWR,2013,1,30,900,39.2,39.2,100.0,6.90468,0.25
EWR,2013,1,30,1000,39.92,39.92,100.0,4.60312,0.25
EWR,2013,1,30,1100,39.92,39.92,100.0,3.45234,0.25
EWR,2013,1,30,1200,41.0,41.0,100.0,0.0,0.12
EWR,2013,1,30,1300,44.6,44.6,100.0,0.0,0.25
EWR,2013,1,30,1400,44.6,44.6,100.0,6.90468,0.25
EWR,2013,1,30,1500,44.6,44.6,100.0,3.45234,0.25
EWR,2013,1,30,1600,50.0,46.4,87.37,3.45234,2.0
EWR,2013,1,30,1700,55.04,50.0,83.08,3.45234,3.0
EWR,2013,1,30,1800,64.04,57.02,77.92,10.35702,10.0
EWR,2013,1,30,1900,64.4,57.2,77.45,12.65858,10.0
EWR,2013,1,30,2000,55.94,51.08,83.69,8.05546,10.0
EWR,2013,1,30,2100,59.0,53.06,80.64,9.20624,10.0
EWR,2013,1,30,2200,57.2,51.8,82.12,8.05546,10.0
EWR,2013,1,30,2300,60.8,53.6,77.14,6.90468,10.0
EWR,2013,1,31,0,51.98,50.0,92.93,3.45234,9.0
EWR,2013,1,31,100,51.98,51.08,96.73,0.0,10.0
EWR,2013,1,31,200,59.0,55.04,86.69,6.90468,10.0
EWR,2013,1,31,300,62.06,57.02,83.54,14.96014,10.0
EWR,2013,1,31,400,62.06,57.02,83.54,21.86482,10.0
EWR,2013,1,31,500,62.6,57.2,82.5,20.71404,6.0
EWR,2013,1,31,600,60.8,59.0,93.79,19.56326,5.0
EWR,2013,1,31,700,62.06,57.92,86.29,31.07106,6.0
EWR,2013,1,31,800,62.06,59.0,89.7,27.61872,3.0
EWR,2013,1,31,900,60.8,59.0,93.79,40.2773,1.0
EWR,2013,1,31,1000,59.0,55.4,87.83,18.41248,7.0
EWR,2013,1,31,1100,57.2,53.6,87.74,20.71404,4.0
EWR,2013,1,31,1200,48.2,35.6,61.52,27.61872,10.0
EWR,2013,1,31,1300,46.04,30.02,53.33,39.12652,10.0
EWR,2013,1,31,1400,44.06,24.98,46.73,32.22184,10.0
EWR,2013,1,31,1500,44.96,21.02,38.23,33.37262,10.0
EWR,2013,1,31,1600,46.04,19.04,33.73,33.37262,10.0
EWR,2013,1,31,1700,46.04,19.04,33.73,31.07106,10.0
EWR,2013,1,31,1800,44.96,19.04,35.14,23.0156,10.0
EWR,2013,1,31,1900,44.06,17.96,34.72,27.61872,10.0
EWR,2013,1,31,2000,42.08,15.08,33.06,26.46794,10.0
EWR,2013,1,31,2100,39.02,17.06,40.57,31.07106,10.0
EWR,2013,1,31,2200,35.96,12.92,38.2,28.7695,10.0
EWR,2013,1,31,2300,35.06,12.92,39.58,24.16638,10.0
EWR,2013,2,1,0,33.08,15.08,47.1,20.71404,10.0
EWR,2013,2,1,100,32.0,19.04,58.37,17.2617,10.0
EWR,2013,2,1,200,32.0,10.04,39.38,28.7695,10.0
EWR,2013,2,1,300,30.92,6.98,35.84,27.61872,10.0
EWR,2013,2,1,400,30.02,8.06,39.03,14.96014,10.0
EWR,2013,2,1,500,28.94,10.94,46.41,19.56326,10.0
EWR,2013,2,1,600,28.94,10.94,46.41,11.5078,10.0
EWR,2013,2,1,700,28.04,10.94,48.15,9.20624,10.0
EWR,2013,2,1,800,28.04,10.94,48.15,13.80936,10.0
EWR,2013,2,1,900,28.04,10.94,48.15,17.2617,10.0
EWR,2013,2,1,1000,28.04,12.02,50.52,13.80936,10.0
EWR,2013,2,1,1100,28.94,12.02,48.69,9.20624,10.0
EWR,2013,2,1,1200,28.94,12.02,48.69,10.35702,10.0
EWR,2013,2,1,1300,30.02,10.94,44.41,10.35702,10.0
EWR,2013,2,1,1400,30.02,10.04,42.66,17.2617,10.0
EWR,2013,2,1,1500,30.02,6.98,37.17,17.2617,10.0
EWR,2013,2,1,1600,32.0,5.0,31.35,25.31716,10.0
EWR,2013,2,1,1700,30.92,5.0,32.75,18.41248,10.0
EWR,2013,2,1,1800,33.98,3.02,26.43,20.71404,10.0
EWR,2013,2,1,1900,33.08,1.94,26.07,14.96014,10.0
EWR,2013,2,1,2000,30.92,6.08,34.4,19.56326,10.0
EWR,2013,2,1,2100,30.2,6.8,36.6,26.46794,9.0
EWR,2013,2,1,2200,26.96,15.98,62.83,18.41248,10.0
EWR,2013,2,1,2300,26.06,15.08,62.7,13.80936,10.0
EWR,2013,2,2,0,24.98,17.06,71.47,14.96014,10.0
EWR,2013,2,2,100,24.98,14.0,62.55,14.96014,10.0
EWR,2013,2,2,200,24.98,12.02,57.33,11.5078,10.0
EWR,2013,2,2,300,24.08,10.04,54.51,12.65858,10.0
EWR,2013,2,2,400,24.08,8.06,49.87,10.35702,10.0
EWR,2013,2,2,500,23.0,6.98,49.69,11.5078,10.0
EWR,2013,2,2,600,21.92,6.08,49.92,13.80936,10.0
EWR,2013,2,2,700,21.92,6.08,49.92,12.65858,10.0
EWR,2013,2,2,800,21.02,6.08,51.86,14.96014,10.0
EWR,2013,2,2,900,19.94,5.0,51.68,14.96014,10.0
EWR,2013,2,2,1000,19.04,5.0,53.71,11.5078,10.0
EWR,2013,2,2,1100,19.04,5.0,53.71,8.05546,10.0
EWR,2013,2,2,1200,19.94,6.98,56.56,10.35702,10.0
EWR,2013,2,2,1300,21.02,6.08,51.86,10.35702,10.0
EWR,2013,2,2,1400,24.08,6.08,45.59,6.90468,10.0
EWR,2013,2,2,1500,26.06,6.08,41.98,6.90468,10.0
EWR,2013,2,2,1600,28.94,3.92,33.78,13.80936,10.0
EWR,2013,2,2,1700,28.04,3.02,33.62,17.2617,10.0
EWR,2013,2,2,1800,30.02,3.92,32.32,16.11092,10.0
EWR,2013,2,2,1900,30.02,3.92,32.32,13.80936,10.0
EWR,2013,2,2,2000,28.94,3.92,33.78,12.65858,10.0
EWR,2013,2,2,2100,28.94,6.08,37.29,11.5078,10.0
EWR,2013,2,2,2200,28.04,6.98,40.31,10.35702,10.0
EWR,2013,2,2,2300,28.04,8.06,42.32,6.90468,10.0
EWR,2013,2,3,0,26.96,12.02,52.81,10.35702,10.0
EWR,2013,2,3,100,24.98,19.04,77.82,9.20624,5.0
EWR,2013,2,3,200,24.98,19.94,80.87,6.90468,3.0
EWR,2013,2,3,300,24.08,21.02,87.91,0.0,2.0
EWR,2013,2,3,400,24.8,21.2,85.96,0.0,3.0
EWR,2013,2,3,500,24.8,21.2,85.96,0.0,5.0
EWR,2013,2,3,600,24.98,21.92,87.96,0.0,4.0
EWR,2013,2,3,700,24.98,23.0,92.05,3.45234,4.0
EWR,2013,2,3,800,24.08,21.92,91.32,4.60312,6.0
EWR,2013,2,3,900,24.08,21.02,87.91,8.05546,6.0
EWR,2013,2,3,1000,24.98,21.02,84.67,6.90468,9.0
EWR,2013,2,3,1100,24.8,19.4,79.62,5.7539,10.0
EWR,2013,2,3,1200,23.0,19.4,85.85,5.7539,10.0
EWR,2013,2,3,1300,24.8,19.4,79.62,6.90468,10.0
EWR,2013,2,3,1400,26.6,21.2,79.77,9.20624,10.0
EWR,2013,2,3,1500,26.96,21.02,78.0,6.90468,10.0
